track_name,track_id,duration_ms,album_name,release_date,label,album_popularity,album_id,artist_id,duration_sec
House Organ,7jeDJ9yHz5OtK8S1o8KiUs,320487,"Purple Skies (Little Deep-House Clouds), Vol. 3",2020-12-04 00:00:00 UTC,Urban GorillazY,0,0OV5XxON1p2EeUT4BCNDwj,0LyfQWJT6nXafLPZqxe9Of,320.487
Everything That Begins,1UxEToi5gCdAG2FKRALTo5,219000,"Purple Skies (Little Deep-House Clouds), Vol. 3",2020-12-04 00:00:00 UTC,Urban GorillazY,0,0OV5XxON1p2EeUT4BCNDwj,0LyfQWJT6nXafLPZqxe9Of,219.0
Relaxing Song,5L1acdjQ047Letdk67agXz,196721,"Purple Skies (Little Deep-House Clouds), Vol. 3",2020-12-04 00:00:00 UTC,Urban GorillazY,0,0OV5XxON1p2EeUT4BCNDwj,0LyfQWJT6nXafLPZqxe9Of,196.721
Over Right,4lMklQ5CtMW8WvD27V1gTs,191220,"Purple Skies (Little Deep-House Clouds), Vol. 3",2020-12-04 00:00:00 UTC,Urban GorillazY,0,0OV5XxON1p2EeUT4BCNDwj,0LyfQWJT6nXafLPZqxe9Of,191.22
Scream Performance,4oDLlo8VP6rGJJLUxTpgYx,216500,"Purple Skies (Little Deep-House Clouds), Vol. 3",2020-12-04 00:00:00 UTC,Urban GorillazY,0,0OV5XxON1p2EeUT4BCNDwj,0LyfQWJT6nXafLPZqxe9Of,216.5
Late Soundays - Hatar Remix,3fLFlyXrlZt0IHDJFEesFg,456653,"Purple Skies (Little Deep-House Clouds), Vol. 3",2020-12-04 00:00:00 UTC,Urban GorillazY,0,0OV5XxON1p2EeUT4BCNDwj,0LyfQWJT6nXafLPZqxe9Of,456.653
Happiness Of A Normal Day - London Mix,54zEwfqWkZlYxbgSf44ZLn,215000,"Purple Skies (Little Deep-House Clouds), Vol. 3",2020-12-04 00:00:00 UTC,Urban GorillazY,0,0OV5XxON1p2EeUT4BCNDwj,0LyfQWJT6nXafLPZqxe9Of,215.0
Minor Times,44AgvlpuT273rEo9e3ySJM,437767,"Purple Skies (Little Deep-House Clouds), Vol. 3",2020-12-04 00:00:00 UTC,Urban GorillazY,0,0OV5XxON1p2EeUT4BCNDwj,0LyfQWJT6nXafLPZqxe9Of,437.767
Passion For Beauty,7Av1708FfSEi6Sux1xXHMO,212500,"Purple Skies (Little Deep-House Clouds), Vol. 3",2020-12-04 00:00:00 UTC,Urban GorillazY,0,0OV5XxON1p2EeUT4BCNDwj,0LyfQWJT6nXafLPZqxe9Of,212.5
Great Prospects,2wUVsy1S0vwkMjV8JFbsp2,220000,"Purple Skies (Little Deep-House Clouds), Vol. 3",2020-12-04 00:00:00 UTC,Urban GorillazY,0,0OV5XxON1p2EeUT4BCNDwj,0LyfQWJT6nXafLPZqxe9Of,220.0
Little Smile - Santorini Sunset Mix,1wLRMM4m4Rmhw566m0z2yD,244000,"Purple Skies (Little Deep-House Clouds), Vol. 3",2020-12-04 00:00:00 UTC,Urban GorillazY,0,0OV5XxON1p2EeUT4BCNDwj,0LyfQWJT6nXafLPZqxe9Of,244.0
Away Forever,0amuYH93qqbF96ViwjRvNJ,215506,"Purple Skies (Little Deep-House Clouds), Vol. 3",2020-12-04 00:00:00 UTC,Urban GorillazY,0,0OV5XxON1p2EeUT4BCNDwj,0LyfQWJT6nXafLPZqxe9Of,215.506
Electric Funeral,5DkUzXcGH1UY3nfnuwqBn4,399341,Sweet Leaf - A Stoner Rock Salute To Black Sabbath,2015-10-30 00:00:00 UTC,Deadline Music,19,0lpfNFF95fjblnuMVfk4FD,0LyfQWJT6nXafLPZqxe9Of,399.341
The Warning,76k7BK1WPcS9LKio2Ez7Ed,615500,Sweet Leaf - A Stoner Rock Salute To Black Sabbath,2015-10-30 00:00:00 UTC,Deadline Music,19,0lpfNFF95fjblnuMVfk4FD,0LyfQWJT6nXafLPZqxe9Of,615.5
Lady Evil,2u5Ttm2L20XtKu9DKbYiRe,253420,Sweet Leaf - A Stoner Rock Salute To Black Sabbath,2015-10-30 00:00:00 UTC,Deadline Music,19,0lpfNFF95fjblnuMVfk4FD,0LyfQWJT6nXafLPZqxe9Of,253.42
Tomorrow'S Dream,6O3nKA9l3ejEBqsCCMPAKv,260883,Sweet Leaf - A Stoner Rock Salute To Black Sabbath,2015-10-30 00:00:00 UTC,Deadline Music,19,0lpfNFF95fjblnuMVfk4FD,0LyfQWJT6nXafLPZqxe9Of,260.883
The Writ,1p2WsDsJeCrAWAg9LcvVE0,429648,Sweet Leaf - A Stoner Rock Salute To Black Sabbath,2015-10-30 00:00:00 UTC,Deadline Music,19,0lpfNFF95fjblnuMVfk4FD,0LyfQWJT6nXafLPZqxe9Of,429.648
Sleeping Village,3MpbIgfb3a0ScP0hZ4VkAX,108000,Sweet Leaf - A Stoner Rock Salute To Black Sabbath,2015-10-30 00:00:00 UTC,Deadline Music,19,0lpfNFF95fjblnuMVfk4FD,0LyfQWJT6nXafLPZqxe9Of,108.0
Solitude,1W5nfM97f6cFM6ac6OdrBL,231936,Sweet Leaf - A Stoner Rock Salute To Black Sabbath,2015-10-30 00:00:00 UTC,Deadline Music,19,0lpfNFF95fjblnuMVfk4FD,0LyfQWJT6nXafLPZqxe9Of,231.936
Hole In The Sky,77D386NaRKCiw1BGHg6SOb,271000,Sweet Leaf - A Stoner Rock Salute To Black Sabbath,2015-10-30 00:00:00 UTC,Deadline Music,19,0lpfNFF95fjblnuMVfk4FD,0LyfQWJT6nXafLPZqxe9Of,271.0
Changes,0P58nac1ZjAw5ykbAVewxL,261619,Sweet Leaf - A Stoner Rock Salute To Black Sabbath,2015-10-30 00:00:00 UTC,Deadline Music,19,0lpfNFF95fjblnuMVfk4FD,0LyfQWJT6nXafLPZqxe9Of,261.619
Planet Caravan,4TCwUzDSTwHFACiq6NVZS1,291460,Sweet Leaf - A Stoner Rock Salute To Black Sabbath,2015-10-30 00:00:00 UTC,Deadline Music,19,0lpfNFF95fjblnuMVfk4FD,0LyfQWJT6nXafLPZqxe9Of,291.46
Hand Of Doom,55i5zQ2ZcoPWIVeSxLtWno,354191,Sweet Leaf - A Stoner Rock Salute To Black Sabbath,2015-10-30 00:00:00 UTC,Deadline Music,19,0lpfNFF95fjblnuMVfk4FD,0LyfQWJT6nXafLPZqxe9Of,354.191
Sweet Leaf,0odsuyJDTyehmHaVhxmLVv,475486,Sweet Leaf - A Stoner Rock Salute To Black Sabbath,2015-10-30 00:00:00 UTC,Deadline Music,19,0lpfNFF95fjblnuMVfk4FD,0LyfQWJT6nXafLPZqxe9Of,475.486
Into The Void,4umZlZC9nx1a967Jk25JyJ,325400,Sweet Leaf - A Stoner Rock Salute To Black Sabbath,2015-10-30 00:00:00 UTC,Deadline Music,19,0lpfNFF95fjblnuMVfk4FD,0LyfQWJT6nXafLPZqxe9Of,325.4
Dirty Women,3UIG5VhCsyPpEyDb6r8Nf3,354000,Sweet Leaf - A Stoner Rock Salute To Black Sabbath,2015-10-30 00:00:00 UTC,Deadline Music,19,0lpfNFF95fjblnuMVfk4FD,0LyfQWJT6nXafLPZqxe9Of,354.0
Iron Man,1KBMPsgBNsM8jyP5OIzH2R,391560,Sweet Leaf - A Stoner Rock Salute To Black Sabbath,2015-10-30 00:00:00 UTC,Deadline Music,19,0lpfNFF95fjblnuMVfk4FD,0LyfQWJT6nXafLPZqxe9Of,391.56
Paranoid,2Kc2K5P1a4THIvS7qzndtO,222940,Sweet Leaf - A Stoner Rock Salute To Black Sabbath,2015-10-30 00:00:00 UTC,Deadline Music,19,0lpfNFF95fjblnuMVfk4FD,0LyfQWJT6nXafLPZqxe9Of,222.94
Over The Mountain,2SqKtQA9bFTjXuTDDr1NB1,277826,A Salute To Ozzy Osbourne & Black Sabbath,2010-08-02 00:00:00 UTC,Deadline Music,16,0oWpwX9Q5U76fIWIyHl025,0LyfQWJT6nXafLPZqxe9Of,277.826
S.A.T.O,4LnAs7LjYudty8gNfGsMiR,252160,A Salute To Ozzy Osbourne & Black Sabbath,2010-08-02 00:00:00 UTC,Deadline Music,16,0oWpwX9Q5U76fIWIyHl025,0LyfQWJT6nXafLPZqxe9Of,252.16
Shot In The Dark,6mlEcWwY23PBsr40g9QRo1,219520,A Salute To Ozzy Osbourne & Black Sabbath,2010-08-02 00:00:00 UTC,Deadline Music,16,0oWpwX9Q5U76fIWIyHl025,0LyfQWJT6nXafLPZqxe9Of,219.52
Paranoid,2zWVuMxfYVHX4sRM9eX3Zq,236413,A Salute To Ozzy Osbourne & Black Sabbath,2010-08-02 00:00:00 UTC,Deadline Music,16,0oWpwX9Q5U76fIWIyHl025,0LyfQWJT6nXafLPZqxe9Of,236.413
Iron Man,4xyeB8rJNFA4abGyfVN6vh,360626,A Salute To Ozzy Osbourne & Black Sabbath,2010-08-02 00:00:00 UTC,Deadline Music,16,0oWpwX9Q5U76fIWIyHl025,0LyfQWJT6nXafLPZqxe9Of,360.626
Mr. Crowly,1H3llbznPUQGd2WrSf5B1E,297546,A Salute To Ozzy Osbourne & Black Sabbath,2010-08-02 00:00:00 UTC,Deadline Music,16,0oWpwX9Q5U76fIWIyHl025,0LyfQWJT6nXafLPZqxe9Of,297.546
Revelation (Mother Earth),47QFrpoNPbUsOUogfAuhVh,360826,A Salute To Ozzy Osbourne & Black Sabbath,2010-08-02 00:00:00 UTC,Deadline Music,16,0oWpwX9Q5U76fIWIyHl025,0LyfQWJT6nXafLPZqxe9Of,360.826
Crazy Train,3BCc9IBNop02KhgZZxbt7Q,316026,A Salute To Ozzy Osbourne & Black Sabbath,2010-08-02 00:00:00 UTC,Deadline Music,16,0oWpwX9Q5U76fIWIyHl025,0LyfQWJT6nXafLPZqxe9Of,316.026
Hellraiser,6sNLGYMhehLqA5FYWuw5h8,334893,A Salute To Ozzy Osbourne & Black Sabbath,2010-08-02 00:00:00 UTC,Deadline Music,16,0oWpwX9Q5U76fIWIyHl025,0LyfQWJT6nXafLPZqxe9Of,334.893
Iron Man (Orchestral Session),7kZBNWhFfbnGRj7QfLUjZo,233215,A Salute To Ozzy Osbourne & Black Sabbath,2010-08-02 00:00:00 UTC,Deadline Music,16,0oWpwX9Q5U76fIWIyHl025,0LyfQWJT6nXafLPZqxe9Of,233.215
I Don'T Know,4yk54tQzMSB7kjQ7YSzZDG,321080,A Salute To Ozzy Osbourne & Black Sabbath,2010-08-02 00:00:00 UTC,Deadline Music,16,0oWpwX9Q5U76fIWIyHl025,0LyfQWJT6nXafLPZqxe9Of,321.08
Close My Eyes Forever,1zuz1Bd4yfZipiozFQ0ZMO,325026,A Salute To Ozzy Osbourne & Black Sabbath,2010-08-02 00:00:00 UTC,Deadline Music,16,0oWpwX9Q5U76fIWIyHl025,0LyfQWJT6nXafLPZqxe9Of,325.026
Bark At The Moon,4RIQxYZJy3sFg9Gt70yStj,261066,A Salute To Ozzy Osbourne & Black Sabbath,2010-08-02 00:00:00 UTC,Deadline Music,16,0oWpwX9Q5U76fIWIyHl025,0LyfQWJT6nXafLPZqxe9Of,261.066
Goodbye To Romance,4nGukAyoUFO5C8Q4CAqZft,435253,A Salute To Ozzy Osbourne & Black Sabbath,2010-08-02 00:00:00 UTC,Deadline Music,16,0oWpwX9Q5U76fIWIyHl025,0LyfQWJT6nXafLPZqxe9Of,435.253
Desire,2255wYiY201DOksJuqeCpf,355693,A Salute To Ozzy Osbourne & Black Sabbath,2010-08-02 00:00:00 UTC,Deadline Music,16,0oWpwX9Q5U76fIWIyHl025,0LyfQWJT6nXafLPZqxe9Of,355.693
Gypsy Eyes,4XAPacOrM2wizh28UdzR39,285706,Hendrix In Jazz,2017-09-29 00:00:00 UTC,Wagram Music,30,0rtdIjOXSEmZjncvsc1uFR,0LyfQWJT6nXafLPZqxe9Of,285.706
Spanish Castle Magic,0UTmB0ralfCCL8K0seGxzC,284786,Hendrix In Jazz,2017-09-29 00:00:00 UTC,Wagram Music,30,0rtdIjOXSEmZjncvsc1uFR,0LyfQWJT6nXafLPZqxe9Of,284.786
Manic Depression,25qAI7M0v47y5KsB0ZC77C,204493,Hendrix In Jazz,2017-09-29 00:00:00 UTC,Wagram Music,30,0rtdIjOXSEmZjncvsc1uFR,0LyfQWJT6nXafLPZqxe9Of,204.493
Message To Love,4JNV2DzEuHkVrlcaiFxQ10,131640,Hendrix In Jazz,2017-09-29 00:00:00 UTC,Wagram Music,30,0rtdIjOXSEmZjncvsc1uFR,0LyfQWJT6nXafLPZqxe9Of,131.64
Purple Haze,3OEPmC07OV2uycQgGsPJws,203213,Hendrix In Jazz,2017-09-29 00:00:00 UTC,Wagram Music,30,0rtdIjOXSEmZjncvsc1uFR,0LyfQWJT6nXafLPZqxe9Of,203.213
Red House (Feat. Archie Shepp),14eV7MvLjLdgsR9qjP0ZQZ,164093,Hendrix In Jazz,2017-09-29 00:00:00 UTC,Wagram Music,30,0rtdIjOXSEmZjncvsc1uFR,0LyfQWJT6nXafLPZqxe9Of,164.093
Purple Haze,7BjFTYmJON9OW3UuQTkJMz,239253,Hendrix In Jazz,2017-09-29 00:00:00 UTC,Wagram Music,30,0rtdIjOXSEmZjncvsc1uFR,0LyfQWJT6nXafLPZqxe9Of,239.253
Little Wing,0dCyfZPhblGnSD1EPKWMAE,232306,Hendrix In Jazz,2017-09-29 00:00:00 UTC,Wagram Music,30,0rtdIjOXSEmZjncvsc1uFR,0LyfQWJT6nXafLPZqxe9Of,232.306
Third Stone From The Sun,1UVnSLxXOmfxeHKsTbd7eK,234773,Hendrix In Jazz,2017-09-29 00:00:00 UTC,Wagram Music,30,0rtdIjOXSEmZjncvsc1uFR,0LyfQWJT6nXafLPZqxe9Of,234.773
Crosstown Traffic (Denis Colin Trio Présente Gwen Matthews Avec Didier Petit & Pablo Cueco),0FHBnKVfGCPst9B2H2b24J,175626,Hendrix In Jazz,2017-09-29 00:00:00 UTC,Wagram Music,30,0rtdIjOXSEmZjncvsc1uFR,0LyfQWJT6nXafLPZqxe9Of,175.626
The Wind Cries Mary,5stDGBk0c7Aa63HDAjlGnj,285386,Hendrix In Jazz,2017-09-29 00:00:00 UTC,Wagram Music,30,0rtdIjOXSEmZjncvsc1uFR,0LyfQWJT6nXafLPZqxe9Of,285.386
Burning Of The Midnight Lamp,7xrsWDRiH7npGYfTi35rGW,195240,Hendrix In Jazz,2017-09-29 00:00:00 UTC,Wagram Music,30,0rtdIjOXSEmZjncvsc1uFR,0LyfQWJT6nXafLPZqxe9Of,195.24
Little Wing,5xLYDXRDUFosQTl3O9DwR3,242853,Hendrix In Jazz,2017-09-29 00:00:00 UTC,Wagram Music,30,0rtdIjOXSEmZjncvsc1uFR,0LyfQWJT6nXafLPZqxe9Of,242.853
Drifting,5jbHobi0r71uFah8Vwxb0k,275613,Hendrix In Jazz,2017-09-29 00:00:00 UTC,Wagram Music,30,0rtdIjOXSEmZjncvsc1uFR,0LyfQWJT6nXafLPZqxe9Of,275.613
Hey Joe,3G9M3up3ylejble5YrfUU3,369106,Hendrix In Jazz,2017-09-29 00:00:00 UTC,Wagram Music,30,0rtdIjOXSEmZjncvsc1uFR,0LyfQWJT6nXafLPZqxe9Of,369.106
Voodoo Child,3AnZNMAjKSAO4jTpdmkb6H,291546,Hendrix In Jazz,2017-09-29 00:00:00 UTC,Wagram Music,30,0rtdIjOXSEmZjncvsc1uFR,0LyfQWJT6nXafLPZqxe9Of,291.546
Up From The Skies (Feat. Terri Lyne Carrington),1BHyt798S7uSwYlBZeoMvl,225253,Hendrix In Jazz,2017-09-29 00:00:00 UTC,Wagram Music,30,0rtdIjOXSEmZjncvsc1uFR,0LyfQWJT6nXafLPZqxe9Of,225.253
All Along The Watchtower,3J5licxkLamp3D8NkNvtYf,223160,Hendrix In Jazz,2017-09-29 00:00:00 UTC,Wagram Music,30,0rtdIjOXSEmZjncvsc1uFR,0LyfQWJT6nXafLPZqxe9Of,223.16
Efx One - Ocean Drive Mix,5ltvcPSAdo2DEt88uJB7JH,162353,"Deep Power, Vol. 1 (The Sound Of Deep-House)",2019-08-23 00:00:00 UTC,Dijamma,2,0vJ3TvLiRujts3LF2JyRyP,0LyfQWJT6nXafLPZqxe9Of,162.353
Esmeralda - Fashion Mix,2tdlAUlToimgdOynfEDXMW,201363,"Deep Power, Vol. 1 (The Sound Of Deep-House)",2019-08-23 00:00:00 UTC,Dijamma,2,0vJ3TvLiRujts3LF2JyRyP,0LyfQWJT6nXafLPZqxe9Of,201.363
Cromathic Alchemy - Groove N' Deep Mix,5iHEEdiKCZJVADbtOiHdwW,175008,"Deep Power, Vol. 1 (The Sound Of Deep-House)",2019-08-23 00:00:00 UTC,Dijamma,2,0vJ3TvLiRujts3LF2JyRyP,0LyfQWJT6nXafLPZqxe9Of,175.008
East Kamy - Priveé Mix,0M1YuhrMrucfESZFrTJJ1M,206425,"Deep Power, Vol. 1 (The Sound Of Deep-House)",2019-08-23 00:00:00 UTC,Dijamma,2,0vJ3TvLiRujts3LF2JyRyP,0LyfQWJT6nXafLPZqxe9Of,206.425
Kikke - Out Of Mind Mix,5IStsQPj7fD20KElPThWoH,228112,"Deep Power, Vol. 1 (The Sound Of Deep-House)",2019-08-23 00:00:00 UTC,Dijamma,2,0vJ3TvLiRujts3LF2JyRyP,0LyfQWJT6nXafLPZqxe9Of,228.112
Mandy B - Neutral Mix,4cGqxKdWTiJZpy03GPAKBp,183158,"Deep Power, Vol. 1 (The Sound Of Deep-House)",2019-08-23 00:00:00 UTC,Dijamma,2,0vJ3TvLiRujts3LF2JyRyP,0LyfQWJT6nXafLPZqxe9Of,183.158
The Drill - Long Beach Mix,20g1I5hetm3MCzPIfoV07C,124342,"Deep Power, Vol. 1 (The Sound Of Deep-House)",2019-08-23 00:00:00 UTC,Dijamma,2,0vJ3TvLiRujts3LF2JyRyP,0LyfQWJT6nXafLPZqxe9Of,124.342
Fleas - Deep Mix,0aieA19uaK0b6Th5wZEyRR,166463,"Deep Power, Vol. 1 (The Sound Of Deep-House)",2019-08-23 00:00:00 UTC,Dijamma,2,0vJ3TvLiRujts3LF2JyRyP,0LyfQWJT6nXafLPZqxe9Of,166.463
Inside Outside - Manhattan Mix,6k1Gzj6KBIg2XTziy3gSFQ,178654,"Deep Power, Vol. 1 (The Sound Of Deep-House)",2019-08-23 00:00:00 UTC,Dijamma,2,0vJ3TvLiRujts3LF2JyRyP,0LyfQWJT6nXafLPZqxe9Of,178.654
Insight - Ultradeep Mix,1KrYppgMFU0FhQ2Kq1bfhm,166324,"Deep Power, Vol. 1 (The Sound Of Deep-House)",2019-08-23 00:00:00 UTC,Dijamma,2,0vJ3TvLiRujts3LF2JyRyP,0LyfQWJT6nXafLPZqxe9Of,166.324
Technorag - Avalonik Mix,3NYze1FAt1PdXqrAg4uYOb,176007,"Deep Power, Vol. 1 (The Sound Of Deep-House)",2019-08-23 00:00:00 UTC,Dijamma,2,0vJ3TvLiRujts3LF2JyRyP,0LyfQWJT6nXafLPZqxe9Of,176.007
Frosty - Tunnel Mix,5ejPh8tUDHg7xxFwk7js3Y,158429,"Deep Power, Vol. 1 (The Sound Of Deep-House)",2019-08-23 00:00:00 UTC,Dijamma,2,0vJ3TvLiRujts3LF2JyRyP,0LyfQWJT6nXafLPZqxe9Of,158.429
It'S A Better Place - Conventional Mix,7zO3Kn65uYMZM5ODA1eYGj,176007,"Deep Power, Vol. 1 (The Sound Of Deep-House)",2019-08-23 00:00:00 UTC,Dijamma,2,0vJ3TvLiRujts3LF2JyRyP,0LyfQWJT6nXafLPZqxe9Of,176.007
You'Re Foolish - Egoistic Mix,276E6HrZcuNgD8k3iEz4nj,146889,"Deep Power, Vol. 1 (The Sound Of Deep-House)",2019-08-23 00:00:00 UTC,Dijamma,2,0vJ3TvLiRujts3LF2JyRyP,0LyfQWJT6nXafLPZqxe9Of,146.889
Bdm Mux - Pianistic Mood Mix,3yKHAVg2HPRc7VZfDNQdBv,216053,"Deep Power, Vol. 1 (The Sound Of Deep-House)",2019-08-23 00:00:00 UTC,Dijamma,2,0vJ3TvLiRujts3LF2JyRyP,0LyfQWJT6nXafLPZqxe9Of,216.053
Gessy Noir - Tee Mix,3IMfVIA4Exir95UrjXPz7D,187245,"Deep Power, Vol. 1 (The Sound Of Deep-House)",2019-08-23 00:00:00 UTC,Dijamma,2,0vJ3TvLiRujts3LF2JyRyP,0LyfQWJT6nXafLPZqxe9Of,187.245
Hot Flowers - Basement Mix,0vwEcvyC8rZB23SehmummA,152276,"Deep Power, Vol. 1 (The Sound Of Deep-House)",2019-08-23 00:00:00 UTC,Dijamma,2,0vJ3TvLiRujts3LF2JyRyP,0LyfQWJT6nXafLPZqxe9Of,152.276
Ascalea - Deep Mix,4Tk089AbWG1gLsUoILcpm6,200000,"Deep Power, Vol. 1 (The Sound Of Deep-House)",2019-08-23 00:00:00 UTC,Dijamma,2,0vJ3TvLiRujts3LF2JyRyP,0LyfQWJT6nXafLPZqxe9Of,200.0
Lypsy Mare - Consecutive Mix,0FROeX645GpZIAg9KN6292,212137,"Deep Power, Vol. 1 (The Sound Of Deep-House)",2019-08-23 00:00:00 UTC,Dijamma,2,0vJ3TvLiRujts3LF2JyRyP,0LyfQWJT6nXafLPZqxe9Of,212.137
Byte P - Ozone 2 Deep Mix,6s2g00KcZnjtFTEpQvBdt3,185806,"Deep Power, Vol. 1 (The Sound Of Deep-House)",2019-08-23 00:00:00 UTC,Dijamma,2,0vJ3TvLiRujts3LF2JyRyP,0LyfQWJT6nXafLPZqxe9Of,185.806
Paranoid,2i6ShquAblvZ4EZtqsY0yx,215653,Evil Lives: A True Metal Tribute To Black Sabbath,2004-01-01 00:00:00 UTC,Hypnotic Records,8,0yA3zTGIGUgYyYStE2F4vS,0LyfQWJT6nXafLPZqxe9Of,215.653
Hole In The Sky,7i1FIEnRd2BWeTpA8S0ftv,234133,Evil Lives: A True Metal Tribute To Black Sabbath,2004-01-01 00:00:00 UTC,Hypnotic Records,8,0yA3zTGIGUgYyYStE2F4vS,0LyfQWJT6nXafLPZqxe9Of,234.133
"Sabbath, Bloody Sabbath",1DL237Kn9OusUOEJJRy3iY,348920,Evil Lives: A True Metal Tribute To Black Sabbath,2004-01-01 00:00:00 UTC,Hypnotic Records,8,0yA3zTGIGUgYyYStE2F4vS,0LyfQWJT6nXafLPZqxe9Of,348.92
N.I.B.,44qcICM08AlAq2DzX9ycqk,300800,Evil Lives: A True Metal Tribute To Black Sabbath,2004-01-01 00:00:00 UTC,Hypnotic Records,8,0yA3zTGIGUgYyYStE2F4vS,0LyfQWJT6nXafLPZqxe9Of,300.8
Children Of The Sea,6urGyLhN44mzlyuLTXLYnZ,315053,Evil Lives: A True Metal Tribute To Black Sabbath,2004-01-01 00:00:00 UTC,Hypnotic Records,8,0yA3zTGIGUgYyYStE2F4vS,0LyfQWJT6nXafLPZqxe9Of,315.053
Glory Ride,6mKxFz8FkOZQfnWueOImXY,294760,Evil Lives: A True Metal Tribute To Black Sabbath,2004-01-01 00:00:00 UTC,Hypnotic Records,8,0yA3zTGIGUgYyYStE2F4vS,0LyfQWJT6nXafLPZqxe9Of,294.76
Children Of The Grave,2Eqpf4XDItwww4StDFoeKD,311426,Evil Lives: A True Metal Tribute To Black Sabbath,2004-01-01 00:00:00 UTC,Hypnotic Records,8,0yA3zTGIGUgYyYStE2F4vS,0LyfQWJT6nXafLPZqxe9Of,311.426
Disturbing The Priest,4pUd1YQyymww3iVDtFnNeK,304133,Evil Lives: A True Metal Tribute To Black Sabbath,2004-01-01 00:00:00 UTC,Hypnotic Records,8,0yA3zTGIGUgYyYStE2F4vS,0LyfQWJT6nXafLPZqxe9Of,304.133
Danger Zone,64kOsNKnung3fWEg6FKPVz,270320,Evil Lives: A True Metal Tribute To Black Sabbath,2004-01-01 00:00:00 UTC,Hypnotic Records,8,0yA3zTGIGUgYyYStE2F4vS,0LyfQWJT6nXafLPZqxe9Of,270.32
Neon Knights,34PLtUgugm5mFzQNxo2ptO,234066,Evil Lives: A True Metal Tribute To Black Sabbath,2004-01-01 00:00:00 UTC,Hypnotic Records,8,0yA3zTGIGUgYyYStE2F4vS,0LyfQWJT6nXafLPZqxe9Of,234.066
Black Sabbath,69lMp8P3WFFYfIndbhBR4v,330360,Evil Lives: A True Metal Tribute To Black Sabbath,2004-01-01 00:00:00 UTC,Hypnotic Records,8,0yA3zTGIGUgYyYStE2F4vS,0LyfQWJT6nXafLPZqxe9Of,330.36
Die Young,19GRdMxEJdyqmsGvqrsiGs,244040,Evil Lives: A True Metal Tribute To Black Sabbath,2004-01-01 00:00:00 UTC,Hypnotic Records,8,0yA3zTGIGUgYyYStE2F4vS,0LyfQWJT6nXafLPZqxe9Of,244.04
Falling Off The Edge Of The World,4KJ1ige8SDowIp7U5gGjZe,326666,Evil Lives: A True Metal Tribute To Black Sabbath,2004-01-01 00:00:00 UTC,Hypnotic Records,8,0yA3zTGIGUgYyYStE2F4vS,0LyfQWJT6nXafLPZqxe9Of,326.666
Maybe I'M A Leo,0HUKFW1XjpJ222DoWxgc8T,298200,Smoke On The Water: A Tribute To Deep Purple,1994-12-12 00:00:00 UTC,"Shrapnel Records, Inc.",7,19KrF2zcL1bNFXi94PrH9m,0LyfQWJT6nXafLPZqxe9Of,298.2
Lazy,6NWZAgfe4ald0CyTcT2erk,316160,Smoke On The Water: A Tribute To Deep Purple,1994-12-12 00:00:00 UTC,"Shrapnel Records, Inc.",7,19KrF2zcL1bNFXi94PrH9m,0LyfQWJT6nXafLPZqxe9Of,316.16
Woman From Tokyo,2DgcAetIIhnBgJgHOsUeqY,291960,Smoke On The Water: A Tribute To Deep Purple,1994-12-12 00:00:00 UTC,"Shrapnel Records, Inc.",7,19KrF2zcL1bNFXi94PrH9m,0LyfQWJT6nXafLPZqxe9Of,291.96
Stormbringer,0SaoSVP0qvK8DB40zFsUfX,258133,Smoke On The Water: A Tribute To Deep Purple,1994-12-12 00:00:00 UTC,"Shrapnel Records, Inc.",7,19KrF2zcL1bNFXi94PrH9m,0LyfQWJT6nXafLPZqxe9Of,258.133
Hush,4mrR2Lom5ibJoSgJhrPFQP,237040,Smoke On The Water: A Tribute To Deep Purple,1994-12-12 00:00:00 UTC,"Shrapnel Records, Inc.",7,19KrF2zcL1bNFXi94PrH9m,0LyfQWJT6nXafLPZqxe9Of,237.04
Speed King,4udgVHrT61cmiDYqfurOIL,270826,Smoke On The Water: A Tribute To Deep Purple,1994-12-12 00:00:00 UTC,"Shrapnel Records, Inc.",7,19KrF2zcL1bNFXi94PrH9m,0LyfQWJT6nXafLPZqxe9Of,270.826
Fireball,29jKmBh0gh8qvSkIOkx8li,210933,Smoke On The Water: A Tribute To Deep Purple,1994-12-12 00:00:00 UTC,"Shrapnel Records, Inc.",7,19KrF2zcL1bNFXi94PrH9m,0LyfQWJT6nXafLPZqxe9Of,210.933
Smoke On The Water,75n7s1PaUWzpEficxXfqK4,298533,Smoke On The Water: A Tribute To Deep Purple,1994-12-12 00:00:00 UTC,"Shrapnel Records, Inc.",7,19KrF2zcL1bNFXi94PrH9m,0LyfQWJT6nXafLPZqxe9Of,298.533
Space Truckin',5gHQcmkorhJndNlP1FeSyf,293333,Smoke On The Water: A Tribute To Deep Purple,1994-12-12 00:00:00 UTC,"Shrapnel Records, Inc.",7,19KrF2zcL1bNFXi94PrH9m,0LyfQWJT6nXafLPZqxe9Of,293.333
Rat Bat Blue,6Z9uxdfdnwetsaoU8eFEvN,298706,Smoke On The Water: A Tribute To Deep Purple,1994-12-12 00:00:00 UTC,"Shrapnel Records, Inc.",7,19KrF2zcL1bNFXi94PrH9m,0LyfQWJT6nXafLPZqxe9Of,298.706
